1454,1694,4052,2220,88,460,1383,1985,1878,3269,3366,2226,4118,3842,3090,200,1979,2791,3594,2220,88,2631,946,3742,200,200,1979,1067,3311,2789,2834,4305,1678,1678,558,1466,1383,1985,320,4244,323,4163,2035,1789,908,4055,1067,1231,3626,2715,3255,664,3298,3377,1582,3559,2479,3255,664,3298,4273,946,1373,3377,4050,1999,3634,2215,1406,1859,3698,1967,4163,1854,819,4273,25,1552,1502,972,946,1898,1866,2822,1383,1985,1854,819,4273,290,2464,1654,1034,3644,3879,4163,2259,1383,1985,1878,2834,2504,4273,1067,3311,1406,251,1106,1519,460,1569,3534,1026,1866,1581,200,1203,2114,3506,1979,460,2221,1026,1893,200,1979,1866,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,1834,3456,1802,1857,4000,1678	0
1315,1890,3441,1087,3090,3695,1156,2625,2601,1797,4273,282,3324,1406,479,4163,2245,2601,1797,4273,282,3324,1406,3349,666,4163,644,1797,4273,248,1789,282,3324,1406,387,1866,861,861,861,1597,3036	1
460,3108,1276,4273,1229,2354,943,3455,2095,2583,511,3775,1406,950,938,3372,2389,2791	1
1454,3963,1546,2625,1654,1898,1282,2816,946,2907,2663,2396,462,4292,4305,558,4273,2208,3374,3456,3703,290,4273,1854,3171,3594,4080,385,1654,2237,2237,1678,2556,558,1619,655,4197,2761,4163,1654,1898,970,1082,1282,2583,717,460,3200,1373,1565,1282,2583,2050,946,2907,2897,2235,795,1040,4305,3456,1678,3703,4163,2473,558,558,4273,1543,1789,3479,1086,3345,128,1490,2663,2396,2715,955,687,2925,717,1654,1898,1995,3500,1996,428,2215,1866	1
3575,2871,1916,2625,3269,1466,508,2556,2608,1177,946,1406,4216,4259,4163,2126,1087,2100,1406,4279,4085,4163,2126,1087,2100,1406,142,1457,4163,2126,1087,2100,3399,1084,1406,564,1508,4163,2259,1087,2100,759,1797,1878,4094,1406,4329,1113,1866,2516,3879,1466,508,1406,2556,2608,248,2126,3806,1956,2132,358,2354,1104,128,2047,3815,3001,1406,812,2823,4163,3238,3090,2354,1104,4225,3090,1445,439,3246,1406,3963,1552,2812,460,2464,2659,3260,1905,3168,1087,1878,460,2464,4094,2773,4163,2901,2100,1406,4279,4085,3628,1087,290,1156,1719,2889,1866,4118,3441,2245,1087,3324,3888,3494,2100,1916,1406,883,4163,3324,1406,3186,1744,1866	1
1454,4174,4399,460,2160,2566,2101,2750,1443,1513,976,238,4163,1513,2810,2417,3001,2791,2791,2791,3594,1199,2331,1363,3573,2126,1363,2089,650,1850,3762,385,4163,1850,2599,4174,4399,1850,460,2351,3485,295,897,1406,2889,2162,1529,2556,3847,1850,1967,3781,2820,2082,4273,1850,1926,4254,3628,4174,4399,1850,3970,460,2160,2566,2101,2750,1443,1513,976,238,1850,1513,2810,2417,3001,4078,4078,4078,4078,1850,2093,2592,172,3441,1087,439,951,1295,1905,3108,946,3797,4183,1866,1866,1866,1866,1866,1866,1997,1204,1901,2715,1850,3794,4272,2906,2625,85,2709,1363,3573,2215,1850,1850	0
1797,2082,2207,4032,4273,1789,142,4032,3752,1995,445,4163,4188,279,142,4032,1772,131,4163,3324,3806,2126,3806,92,142,4032,3971,1995,3083,460,3701,3564,4183,4268,1772,131,1916,2100,2002,3139,2126,3806,3441,1156,3246,4163,3441,1156,3246,1995,445,1575,995,3919,3539,1295,1866,3441,2082,2207,4032,4273,1916,4163,2431,4163,2901,3324,1732,2889,1295,1866,120,3879,4188,1438,1295,460,2082,4273,1459,1136,3330,3494,3500,1443,3963,4273,3238,92,3971,1995,3083,3564,4163,120,3879,1575,1995,445,2935,1295,2791	1
410,320,3745,681,2430,1900,1087,1952,1789,1802,1802,910,330,2346,339,3494,3441,2331,3080,1620,888,713,3253,4287,2047,4078,4078,4078,2809,2047,1739,2823,3806,1102,1211,4188,4078,4078,4078	0
1672,248,1467,1513,4163,3441,1732,1732,1087,88,3893,4183,2715,3794,4272,2906,1199,3336,1929,3794,4272,799,3258,1436,3645,2215	1
1454,198,1471,4083,747,3330,2351,1350,1850,1466,1409,540,710,835,3594,1466,3495,1773,2409,4163,946,3198,4171,965,4163,2220,3586,1215,787,2089,1898,3742,1363,2453,3764,787,1203,445,738,3016,3752,4181,1406,1257,3372,3198,198,1471,4083,747,3287,888,710,880,4163,950,787,3574,460,1569,3159,1026,4163,1460,4032,1694,3091,2820,2487,2775,2501,601,1059,3298,841,1926,2631,3192,1215,787,4047,1471,4163,950,787,3330,1979,2732,1082,4305,4305,3703,555,2791,139,1644,3505,2008,3715,3001,4163,2952,2718,2779,610,1351,1866,3069,2786,3628,3198,3150,3438,1406,717,4050,211,3879,3091,3150,1782,1406,950,787,2801,521,4163,2220,3586,1215,787,2299,3919,3494,3628,3198,92,4127,838,3139,1200,835,1866	1
1454,687,258,2625,3239,2642,1479,327,3239,3101,1790,1380,2351,1349,3016,3764,897,4404,6,1830,4272,799,2592,3594,4305,2487,385,1818,4163,1797,1694,1744,1789,1996,428,1654,3019,2642,1479,327,997,2056,1937,1943,1316,3101,1790,1380,1406,3016,3764,1866,657,1406,1087,4163,3683,4273,248,1877,2351,1349,3349,3861,4163,1654,3021,2351,2357,171,4163,28,1789,460,557,1890,4404,6,1830,4272,799,2592,1866,2642,1479,327,997,2056,1937,1943,1316,460,3396,3016,3764,4163,582,3005,3050,104,104,1303,3888,4163,3683,4273,1315,1890,1087,219,4050,3016,1606,2324,888,246,24,1866,2126,2510,1087,2056,1937,1943,1316,650,2730,2559,4163,2182,1087,1479,1479,1926,391,2205,1866,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,1834,6,1929,1830,3814,3208	1
3158,2750,2999,1175,2628,1113,1654,1575,1087,3425,1436,2093,695,2126,1748,4035,1866,4055,4349,3806,92,3080,2750,1406,3586,88,248,2131,3265,1087,2354,1104,644,759,1797,1406,4163,2516,3879,2354,1104,248,2601,1797,4163,2644,1156,92,439,888,3781,1207,4268,1606,3090,21,63,2207,1466,3005,4163,1789,2822,2331,170,3336,4272,3208,4272,2799,420,1406,2089,2556,2245,2809,3710,2431,2431,1322,787,166,1134,2354,1104,1406,1620,3149,4163,662,2354,1104,3330,3090,460,2082,585,2431,1406,4273,4163,1739,2823,3970,3781,2245,572,3856,1683,3775,142,2431,1406,2331,3186,1744,1866,3239,1930,1930,3238,1905,1696,3239,1850,1199,2331,2331,170,3336,4272,3208,4272,3005,3050,898,34,4050	1
3239,358,934,1707,3239,1850,1471,3154,85,3552,4273,3432,3238,4287,3855,1866	0
1454,717,4050,1620,1770,3594,3239,3154,420,339,2723,3239,1850,1460,3962,3456,1678,1061,2101,1620,3090,3264,936,3913,460,4244,1620,2867,2723,2139,374,1157,2354,3287,1850,1171,2209,1413,4176,946,650,3456,3703,4305,3456,3192,1609,3266,3962,3867,558,3703,4273,4163,908,2207,2101,1620,3456,1678,4273,4163,2582,460,1406,4244,1620,1087,996,3644,3612,3455,1406,3962,24,1866,2259,650,863,2989,650,3962,24,2944,888,3745,3686,4163,3456,1678,1061,2101,1620,374,1157,1060,1552,1582,3264,936,3962,24,4163,3962,24,3154,655,2799,420,4163,2035,3090,1295,2862,1106,2182,1087,2723,2523,762,3745,1748,1295,4163,1294,3330,1295,3228,2464,374,1157,2354,3287,1406,449,3198,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,3668,2502,1857,1440,1857,3258	0
1454,126,2750,4050,1180,1979,4163,63,2996,3919,3806,710,925,3594,2223,2114,1087,946,1530,3227,911,853,2081,4287,460,4163,946,1530,3227,1529,3157,2207,2047,3416,705,1287,2628,2081,434,2980,2220,200,2769,3456,3703,1203,330,4163,128,1797,838,1690,1530,3227,1866,2081,4277,2556,3456,3703,3703,290,2816,3953,997,1530,3227,2418,2114,1850,339,1850,3644,1850,3087,1866,2081,4277,2556,4163,4081,655,946,1530,3227,586,1632,1144,3663,4163,2126,2264,2245,1797,946,1530,3227,4295,700,3919,4163,1639,1893,1789,2081,4277,2862,2139,3593,3330,1295,2354,339,2055,1850,171,1866,3480,3090,460,1900,819,3168,1406,1530,3227,2208,2208,3542,363,2538,1352,4083,4083,1406,894,1866,3794,4272,2906,3586,3500,2143,2159	0
3239,3479,2849,175,4071,460,3043,1752,1062,1144,1999,3239,4305,3456,2018,3456,2820,385,42,2114,3419,1818,4305,3703,3701,3043,2925,946,2388,1088,827,1101,3798,827,1751,2849,2043,681,521,460,3043,1752,1062,4163,1581,2786,1113,4273,3494,1062,2126,2528,1565,3748,4163,1062,1062,2488,1654,1752,2162,156,3174,3447,3865,42,3454,4163,934,960,2089,1693,248,4295,946,4163,611,1157,1164,282,3480,42,2114,3419,860,2810,3049,3983,2081,1172,4163,1062,1062,2488,2147,2431,1757,2431,572,245,1866,1062,1062,1999,4273,521,1789,2008,3628,2431,4165,2047,1295,1866,1980,1071,2474,3004,969,4163,1164,2510,1552,2708,3186,1744,2904,2510,1062,1062,1999,4273,824,822,1397,3324,4163,2267,1071,3108,3057,2672,278,34	1
3049,2213,2479,1363,3573,2479,2220,3586,2479,3479,1086,2479,681,888,2538,1645,2791,1850,3253,2992,708,4163,2245,1902,4279,1712,708,4163,2613,1789,2100,2226,1654,2556,2523,3494,2126,3710,3752,4163,2825,2226,1654,1797,1850,1823,2136,4163,1306,3475,1211,3635,3318,4163,1575,2208,3919,1295,2791,1850,920,2100,1406,3080,1850,2750,2479,3186,1744,4110,4163,3139,460,2226,1654,1797,3441,708,4163,2084,130,2907,508,508,1850,2858,1748,1575,2431,1866,2523,3494,2126,3710,2084,934,3752,4078,1850,1975,131,3815,296,2430,2516,3879,1850,2194,2082,950,1211,3441,1130,3961,2908,1406,4273,2430,3806,1956,3745,681,92,908,4188,1850,4273,2430,995,3919,1893,320,1797,460,2527,1620,3149,3970,4050,2822,3264,1991,2682,3781	0
1454,1489,4207,1368,687,2776,3594,3456,3703,4305,558,1466,4305,2018,4305,385,2916,2583,2625,4305,2479,4374,3161,1792,4163,3559,2487,655,4163,3338,4305,3703,3703,3115,1866,3456,2479,4174,1489,4163,1619,1466,128,2126,439,1180,3354,123,1489,897,1866,558,2479,2126,1175,2114,1460,3915,4163,3559,558,655,4163,3338,4305,3703,3703,3115,1866,2820,2479,2203,1489,2126,1175,2114,1460,3915,4163,3559,4305,655,4163,3338,1619,3703,3115,1866,1619,2479,2583,4207,1106,2207,817,3752,934,1467,4163,3559,558,655,4163,3338,4305,3703,3703,3115,1866,2487,2479,2583,4207,1106,2207,22,753,4163,3559,4305,655,4163,3338,4305,3703,3703,3115,1866,3176,2479,1797,587,543,873,1010,295,4163,3559,4305,3456,655,4163,3871,1366,3873,3338,1866,214,2479,3901,1183,1489,4207,4163,3559,2487,655,1866	0
273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,1230,2093,4305,1230,2093,4231,1850,3324,3888,1164,1460,4032,4273,4075,248,3781,1088,3101,3324,4048,3080,2750,1406,564,2110,3873,3345,4163,3324,4048,1443,1967,1406,3080,2750,444,1665,2799,1789,946,3752,2984,1514,4163,2259,1870,4188,4048,1406,564,2110,1730,1044,1797,3683,2082,4031,1373,710,3710,1406,279,3067,4163,4047,460,2479,4188,4048,1406,2556,3874,2822,4199,1334,1295,4163,2245,1575,1087,1916,2625,2406,2331,650,1211,2207,650,1139,2406,2143,1654,1571,3701,3181,3396,2623,1211,1818,1654,3154,3701,3181,2139,3383,853,4163,3441,2082,2556,3874,2822,4199,439,1334,1334,4163,4082,410,290,4273,3618,4163,2516,1744,1552,3158,1552,1406,511,1683,2479,998,1683,1866,1866,1866	1
1454,3213,460,2101,2750,2569,541,2126,1654,2663,540,3488,3594,3213,3940,2387,2599,3971,2948,3762,385,1129,3919,4163,460,63,1059,2168,1937,2546,2745,3488,3982,460,1061,3600,3953,2769,3016,4273,4075,1328,4305,1619,3703,3703,3115,4163,3010,2569,1087,3441,1061,2101,2750,2732,705,863,990,1789,2663,28,2128,936,3683,2082,290,2331,2556,2479,2601,1797,541,1654,2727,2663,1866,3441,1061,2101,2750,2998,1789,2663,28,146,2608,863,990,4163,4188,420,1428,2126,439,4163,2867,908,4188,3600,3953,541,3781,541,3238,1866,3971,1995,4225,3919,1059,2168,1937,2546,2745,2601,3090,3441,1061,3600,3953,2944,4021,2114,1460,2479,3150,1727,3681,2622,1866,2715,3213,687,717,2215,1199,721,3354,1185,853,1850,1850	1
3239,3019,1790,3433,2915,3259,586,4273,128,4124,1850,3521,1016,1890,3463,42,2556,3239,1850,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,1834,1834,1857,4039,3510,3668,1790,3433,1406,307,3760,1654,3521,3971,1087,4226,3494,2406,3396,811,3701,1211,4047,460,2082,3521,1016,4287,990,1406,434,2147,4305,558,4078,3176,3456,2957,4163,2035,1087,3441,2464,3925,1576,1305,3441,2082,434,2147,2928,3497,1211,4305,558,4078,214,1619,2957,4163,3441,1575,2126,3897,3939,4348,1790,3433,1789,4047,460,2082,3521,1575,1212,3521,4163,2245,616,4292,2089,4161,290,1061,2057,934,1212,3521,4163,908,4188,2331,4161,2245,290,1061,1061,3970,4073,1350,4163,2259,2874,4032,2057,934,1134,1406,1575,1087,4305,558,4078,214,1619,2957,4163,644,3856,3454,4139,2337,3192,2791	0
1454,2974,1508,1017,2356,4309,860,888,2084,2700,1850,3157,2304,2047,1599,3505,1707,360,1157,3594,645,360,2159,4002,4163,2974,1508,1017,1640,1004,1498,3373,2139,4163,997,687,1498,2304,2750,1064,1174,1031,460,2221,3154,655,149,296,4163,1158,320,460,2089,1068,1122,1866,4396,385,4163,2599,645,609,360,1157,956,1743,2331,3683,2043,860,888,1575,2700,4163,3157,2304,2047,1599,1406,2974,1508,1017,282,1211,2822,1707,2139,4163,2182,3502,934,873,363,3861,1693,4163,2084,934,1467,3505,1707,360,1157,4163,762,4022,4348,4002,2625,3269,1707,1956,2601,4268,572,3856,950,3991,1295,4399,4268,4118,1407,1552,2625,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,214,3336,795,2422,2627,1440,1297	1
1454,4308,4308,4247,2750,1789,142,4032,4305,4078,1678,1678,142,3115,4163,1132,460,2855,3496,3594,2984,3016,3330,4273,4075,1328,4163,2245,1575,1087,4305,3456,4078,2820,3115,4273,4075,1328,460,2855,1866,460,2855,1797,4305,214,3599,4163,2245,1575,1087,2487,1752,214,655,786,4305,3490,1866,1789,2207,4032,3901,3298,330,2810,4163,3441,4035,460,3490,3710,2487,4078,1678,3115,1866,2245,1575,1087,142,4032,3901,3298,1406,4308,4308,4247,2750,1087,2207,4032,1087,4305,3703,4056,1866,142,4032,3135,3908,2090,4305,3703,4056,2786,2207,4032,4273,1406,3991,4329,4163,1519,1132,2090,4305,3703,655,4287,4305,1596,4140,1406,167,4324,1866,1122,610,4305,3703,3703,4056,1406,1185,938,2155,42,4183,2791	0
1297,2315,2315,1055,1467,181,3066,2822,1350,1316,3500,1743,4073,2791,1363,3573,2556,990,558,2018,4305,558,385,4305,3703,2556,2820,214,655,2459,1460,1747,4033,2095,681,1004,1229,63,1177,687,1185,853,2625,1581,142,4032,1297,2627,3654,721,997,3228,2464,296,405,1406,296,405,120,3879,2191,1645,4163,462,1144,738,85,3049,4287,3551,1581,779,554,2958,1055,2269,1363,3573,1406,1350,3781,88,1288,125,3874,1203,445,902,3814,558,3176,3703,125,3962,2715,1467,2787,2625,3269,1405,4089,3176,3176,3176,4118,2215,1175,2786,3456,3703,4305,2820,1466,558,2018,214,385,2188,986,3456,4078,4078,4078,2897,1460,3618,2327,3480,4163,655,970,2354,1199,1979,880,3141,1850,4272,4231,273,1436,799,1929,3953,2491,3916,1543	0
1454,3495,2786,2510,4002,1375,3090,3695,1156,4071,2126,1211,2101,3076,1744,1295,2791,2791,3594,1850,4396,1696,4031,1450,1608,1636,4163,2101,2558,3727,279,3269,2516,3879,1153,2899,888,2849,4163,2147,2663,2182,1797,460,3683,838,2957,4163,2100,3653,920,1696,2976,1295,4123,3865,4268,4118,3324,4047,460,3505,2008,2556,3269,2165,894,340,2264,3238,3683,838,2957,2331,3425,2906,2592,1929,4163,3710,1156,1575,3762,998,2082,3653,4118,4163,339,2139,4273,63,4244,2558,3727,2682,2024,1406,1087,3269,2901,2100,2030,3324,2033,1024,4118,339,2139,4273,1575,271,2090,934,1748,1295,1492,1492,1850	1
4305,1678,1678,214,1466,4163,448,1061,1665,925,3991,4273,1789,3856,2162,2727,2822,1,2208,4163,2207,4082,336,3856,448,4273,1087,1427,921,3953,3090,1581,2126,4127,3939,350,4163,762,1870,2723,2523,171,3016,3856,2162,2727,533,1725,296,405,3873,3939,1866,3856,533,1725,405,1732,2208,2902,2226,1130,2139,4163,4066,3745,3781,1211,1665,925,4163,224,710,2081,1305,2208,2902,3443,2357,2055,92,63,4125,4163,762,2194,4273,3488,2298,3176,3703,3139,142,3115,1866,1177,1797,3172,3198,1418,1406,1087,4163,2207,4032,533,1725,439,2510,2139,4163,1654,2849,950,123,2194,4273,4305,214,3139,1406,2494,1866,1674,4032,4183,2791,1674,4032,2791,2791,2791,3324,2959,3737	0
1454,2182,1797,3695,1156,1087,572,3856,2189,2047,4167,1406,4268,3594,1199,1068,4162,1113,772,2625,2084,460,2464,1418,182,2750,3246,335,1859,4070,2705,4163,2431,4167,3496,1850	0
1454,142,4032,3683,2081,1654,3874,2418,1707,1211,3161,2162,353,2502,1788,2173,3737,1850,2081,3701,1122,3327,2002,330,3594,2207,687,1694,1678,2018,3456,1678,385,3459,1850,955,860,360,2159,4002,4163,385,2862,3269,522,2559,2081,3480,4118,1707,1211,142,4032,3683,2081,1654,3874,248,888,521,3161,2162,1406,353,2502,1788,4163,2035,582,4273,4167,586,1406,1087,4163,3441,3683,2082,353,2502,1788,2126,4340,230,3078,1122,4404,4163,1330,4048,3269,521,2226,4118,1406,2081,3701,585,1087,1122,3327,2002,330,4287,860,1866,1407,1552,273,930,930,2093,172,1706,1706,930,4078,3425,799,1706,1857,3258,3517,4231,4020,2820,2502	1
4286,452,1109,2,2791,2755,616,3717,3222,1529,1026,1995,681,946,4216,2791,2220,88,2528,3010,3298,3298,1979,2599,2599,246,1183,3574,2755,3962,2750,374,1157,1211,3721,330,3717,2732,3222,4163,3646,1980,3825,2681,1529,3097,1026,1995,681,946,4216,2791,3091,622,3941,909,2625,460,2666,3824,2732,212,946,513,2989,156,1406,1693,3222,1596,4140,3090,214,214,214,214,214,3115,2791,918,2732,3971,212,2989,156,1693,3222,3090,214,214,214,214,3115,2791,2755,616,4048,2126,1087,1397,3634,1674,131,1208,1350,2665,4173,2727,3742,1999,3467,773,4163,2516,3824,2644,1156,1756,1397,1048,1295,4268,2755,616,2516,3228,1290,1450,4163,1048,1674,1575,278,278,2191,3170,4399,4268,2791	0
1789,733,3049,1238,2081,1406,1995,3500,1185,853,3019,118,2207,4163,410,2731,1811,1406,460,2082,521,1832,1087,2625,1211,521,1789,3090,2651,4163,1199,3870,3222,1850,4163,1199,1045,3971,3049,1850,4163,1199,3660,594,3831,1850,4163,1199,386,2695,3586,1850,4163,1199,445,1350,1009,1850,248,2601,1797,681,1004,824,3745,681,3441,2527,1185,853,4163,1900,1797,1199,445,1350,1009,1850,3494,908,63,4273,1406,3016,3764,3246,1295,460,2527,3745,1351,1866	1
1454,3742,1405,1495,4075,1682,9,430,3963,1546,824,2569,3049,2566,1859,4255,2055,3661,644,4292,3594,3742,1405,3298,363,925,3377,3353,3991,2778,131,264,1898,1732,1916,4163,3270,3760,3010,2569,1087,1581,2786,3049,2566,1859,4255,2055,3661,616,4292,4163,2035,611,1157,3010,2569,2182,3055,3824,2264,1654,1898,2479,3152,2833,146,2081,3735,63,296,405,2264,2139,1049,3806,3424,3919,1866,956,2862,4163,9,430,1682,3112,3927,3762,1406,2952,2683,1682,1406,363,2491,2822,1497,661,3415,969,2114,4051,1211,1321,3919,1513,644,1866,1443,2081,533,1725,2801,1645,4163,3970,3494,3927,3762,3112,4256,1926,2583,1460,2810,2674,405,4163,798,2143,92,888,120,18,1866,2715,2207,619,1694,2215	1
619,2833,558,3456,1773,1406,3575,4167,1404,4396,385,2143,986,3176,3701,3456,2820,655,4033,1991,3644,211,2208,2786,3383,2665,2430,1460,2226,3635,3318,3716,2351,2108,2162,4078,2833,1975,448,2127,2110,3824,128,1413,1975,1620,2826,428,2701,2904,967,3559,2902,2430,3441,1087,3529,461,456,2430,2208,3374,3574,4031,1373,2732,4078,1975,1620,2976,3919,3441,1087,3575,1375,4396,385,4167,3227,3591,3396,1406,2430,2035,63,4125,2998,4188,4048,4167,1406,3227,2523,3644,461,456,3615,3078,2430,3090,3228,3559,2902,1164,511,1295,3019,3870,3792,511,1192,3617,2926,935,4078,3010,3781,2430,3227,2354,2226,1797,943,461,456,1406,726,456,1546,2126,2013,2822,2799,3870,2430,2035,461,456,1016,2684,4050,1222,936,1789,1157,128,4078,1850	0
3239,1818,2114,3239,1850,1033,1252,2126,3710,2129,3559,1926,998,650,279,4163,2253,2738,387,1320,1866,4273,1620,1406,486,3230,4050,2132,358,2100,4163,2035,1087,650,919,2650,1683,572,3856,4082,460,2082,4273,3939,2216,3733,2726,2081,655,2048,3873,3939,3441,2079,3897,3067,1866	1
3239,3419,3929,2331,3284,3239,1850,3324,2126,3559,439,30,2264,2354,1104,1406,4055,4349,1866,2331,1406,2556,2608,1087,3168,4188,4048,4163,946,460,3701,2989,1704,486,4188,4048,4163,1180,2139,3781,1087,4226,2817,3494,2270,2629,4163,2327,2810,1575,3024,1139,1180,2139,3781,1087,1355,2126,1654,4188,4048,4163,3132,2090,4188,4048,4163,460,3500,2810,913,439,3494,4188,4048,1797,723,3634,2008,3628,3494,4188,4048,2431,460,3701,2035,1575,1087,3246,2126,888,3781,192,248,192,2126,888,3781,1139,1180,2139,3781,4163,460,3888,3396,4188,4048,1575,2047,330,3897,2264,1866,2036,2036,2974,2122,198,4292,4244,1696,1582,747	1
1071,946,4097,468,1329,1406,2150,3396,2897,3091,1185,3374,1543,1866,1199,2018,156,428,3953	1
4272,1071,3108,4163,2207,2378,3459,787,645,198,3101,3701,1034,2863,747,462,3824,118,888,4163,572,2043,572,34,3555,4225,64,1967,2897,3879,160,3783,1543,594,1797,142,4032,2425,2084,1849,1194,403,290,2684,3170,3251,4163,290,2684,3170,572,4292,1415,4170,402,2479,2394,3691,129,3234,146,524,3615,1866,3599,656,3222,1029,2573,1789,3233,2027,1406,2715,3879,160,3783,2215,4163,3222,1029,1613,1964,138,2573,1789,1295,4348,3228,3963,2908,1866,1850,3735,63,1321,888,4163,2715,290,2684,3170,2215,920,908,4188,1849,1194,460,4035,4163,3494,1415,4081,3764,2224,1177,946,4163,572,3591,4292,3506,4081,4170,2844,4163,762,4050,616,4292,524,3615,1866,1850,1164,3019,118,2791	0
3940,847,2837,3940,676,1916,2264,4163,946,290,2244,4273,1789,3456,3703,1773,824,2902,558,3703,1773,2556,1575,2208,1295,2625,460,2264,3441,2082,1466,2828,4163,4188,4048,1900,3842,1295,2354,1104,1406,3764,2750,1139,3856,2139,1406,1620,3149,2126,2264,1087,2084,3781,4390,4321,2354,1104,4163,460,3049,3049,2081,710,3102,4163,2259,1870,710,3102,1406,3500,2600,2071,3781,2071,1467,3361,4163,2071,3781,2071,1465,3262,1748,1420,1866,2715,1850,198,2769,750,2837,2665,330,2387,3843,2356,747,2215	1
1454,533,2260,3377,2062,2944,3455,3156,3102,946,2238,2974,1470,3594,2826,2859,3154,1730,3111,2479,619,2833,533,2260,3377,2062,3043,3102,687,2801,1645,4163,4188,2679,1002,1748,2796,2207,4032,950,374,4305,3703,3703,3139,4273,3796,1061,4163,2459,1460,4032,4273,946,1164,812,4163,3156,3102,2065,1999,3372,1866,3156,3102,2238,1019,1779,4163,762,3752,2405,92,3456,3703,290,2082,1529,936,2065,1999,3372,1406,4032,63,1060,1397,175,1980,2103,3684,1866,3090,4102,2191,1453,3881,2226,1130,4163,908,385,1373,2084,4324,2479,3681,192,4031,1951,2162,2126,2057,4163,762,385,3419,3093,2823,3806,363,1926,1546,643,1866,1199,2573,3091,1137,61,2679,1199,2573,3091,1137,1790,3586,2925	0
2642,4355,2573,3517,3594,1999,4153,1789,4075,4163,1049,1797,4273,4153,2625,1678,214,1466,4163,1797,448,1061,1665,925,3991,4273,1789,3856,2162,2727,2822,1,2208,2791,3856,533,1725,4071,1211,2207,4032,4082,336,2745,3455,3488,3982,3276,3873,3939,2139,3963,4163,2207,4082,336,3856,448,1061,3991,4273,1087,1427,921,3953,3090,1581,2126,4127,3939,350,2791,3856,533,1725,3494,3228,2562,1087,460,405,1211,60,4163,2139,3781,2126,1252,3139,330,3781,1211,1665,925,4163,1305,1854,819,2902,3443,2357,2055,1211,63,4125,934,2207,2479,2459,448,1061,1854,819,2902,1071,3488,1295,3176,3703,3139,142,3115,1866,3441,786,2139,3781,2182,2822,3324,4048,533,1725,950,1295,2194,4273,4305,214,3139,1406,2494,2791	0
3239,2732,3354,3239,1850,4179,3479,2631,3742,1405,3298,79,2625,3678,1211,3519,2047,2331,3186,1744,1406,2732,3354,2679,3354,1368,4163,3872,4225,919,3658,2510,1967,4163,3355,2041,2773,1295,2732,3354,946,3963,1866,2889,361,3836,1850,3354,3701,3298,460,2207,1850,3354,1513,3703,4305,558,1850,2482,1010,4305,4305,1850,2679,3354,1368,1010,2625,3456,3703,2820,4305,3703,4305,558,4305,4305,1850,1164,946,63,1102,1116,3745,681,4163,3355,2041,2773,3080,2750,2732,3354,946,3963,2791,1850,738,1175,3459,883,172,1850,4305,558,214,558,3703,2820,2487,214,4305,558,4305,1850,946,63,3745,681,460,1967,1850,1199,3742,1405,681,1004,1199,3742,1405,717,79,3681,2622,1199,3742,1405,1818,2159,1199,3742,1405,681,1004,1850,661,1850,2791	0
1454,2126,3710,528,936,2189,1789,1348,2663,330,1406,3545,3709,2155,3594,1850,1797,3108,3186,1744,1406,4349,3158,1177,3762,1049,2822,3360,2976,888,1000,1266,524,1866,1975,1620,2904,967,2825,2625,4244,1418,1832,1789,2126,2008,3628,528,936,2189,1789,1348,2663,330,1406,3545,3709,2155,4163,3715,3806,3091,602,2042,3545,2750,3094,2902,1490,1789,460,3396,1575,4050,167,1620,1459,650,3418,1727,4163,2259,2901,2079,3970,4050,616,4292,4273,4048,117,2563,1000,1266,524,1866,861,861,861,861,861,861,1850,1789,3228,2944,1765,619,946,4244,1418,3186,1744,2331,2047,762,1870,2002,3139,2126,3710,528,936,2189,1789,2663,2750,330,1693,1406,3545,3709,2155,1866,1199,1041,987,1373,919	0
1454,4031,1450,1608,1636,1850,4244,2558,3727,3456,1746,2292,2208,3006,2356,2791,3594,955,1850,1199,1436,3258,1662,1436,3645,1996,428,172,1850,4031,1450,1608,1636,4305,3456,2487,863,861,861,861,4305,3456,1678,863,4244,2558,3727,2974,3849,4163,558,3456,1773,88,2114,4273,4163,888,3912,717,2358,794,1866,3456,3703,4305,3456,1466,1619,2018,120,1498,4163,3176,2018,1575,3683,1746,2292,2208,1295,1565,3613,2207,1406,1276,1203,4163,2182,2604,3480,3372,1606,63,1226,412,3662,4163,2822,2538,3500,919,4320,1866,4031,1450,1608,1636,4183,4163,2901,2079,2101,2558,3727,24,786,2822,1148,1484,4163,2822,2585,1441,4163,3367,2682,63,2508,1068,3325,4309,1797,4132,2084,4163,2208,248,2126,2510,4002,3090,4132,1295,1866,1866,1866,1997,1204,1901,403,3745,3251	0
